video_id,video,feature_csv,keypoints_csv,label_csv,label_status,split,video_frames,fps,feature_rows,zero_filled_features
42b17714-ec3a-4e3c-aee3-d5546dac99c5_delivery_4,input/42b17714-ec3a-4e3c-aee3-d5546dac99c5_delivery_4.mp4,output/features/42b17714-ec3a-4e3c-aee3-d5546dac99c5_delivery_4_features.csv,output/keypoints/42b17714-ec3a-4e3c-aee3-d5546dac99c5_delivery_4_keypoints.csv,output/training/42b17714-ec3a-4e3c-aee3-d5546dac99c5_delivery_4_phase_labels.csv,manual,train,155,51.408292397100496,155,
479038b4-6281-4885-99d9-236a1dbf8b4e_delivery_1,input/479038b4-6281-4885-99d9-236a1dbf8b4e_delivery_1.mp4,output/features/479038b4-6281-4885-99d9-236a1dbf8b4e_delivery_1_features.csv,output/keypoints/479038b4-6281-4885-99d9-236a1dbf8b4e_delivery_1_keypoints.csv,output/training/479038b4-6281-4885-99d9-236a1dbf8b4e_delivery_1_phase_labels.csv,manual,train,171,60.00842223469961,171,
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_15,input/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_15.mp4,output/features/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_15_features.csv,output/keypoints/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_15_keypoints.csv,output/training/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_15_phase_labels.csv,manual,train,86,29.904144467153735,86,
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_1,input/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_1.mp4,output/features/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_1_features.csv,output/keypoints/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_1_keypoints.csv,output/training/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_1_phase_labels.csv,manual,train,85,29.90442311826906,85,
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,input/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6.mp4,output/features/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6_features.csv,output/keypoints/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6_keypoints.csv,output/training/4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6_phase_labels.csv,manual,excluded_too_short,77,29.878416831939294,77,
4ba3683f-68ea-4591-b7f8-3d686aa06c86_delivery_1,input/4ba3683f-68ea-4591-b7f8-3d686aa06c86_delivery_1.mp4,output/features/4ba3683f-68ea-4591-b7f8-3d686aa06c86_delivery_1_features.csv,output/keypoints/4ba3683f-68ea-4591-b7f8-3d686aa06c86_delivery_1_keypoints.csv,output/training/4ba3683f-68ea-4591-b7f8-3d686aa06c86_delivery_1_phase_labels.csv,manual,test,81,29.605263157894736,81,
4cf07982-ddd4-4196-bcde-ae1f618e1dba_delivery_16,input/4cf07982-ddd4-4196-bcde-ae1f618e1dba_delivery_16.mp4,output/features/4cf07982-ddd4-4196-bcde-ae1f618e1dba_delivery_16_features.csv,output/keypoints/4cf07982-ddd4-4196-bcde-ae1f618e1dba_delivery_16_keypoints.csv,output/training/4cf07982-ddd4-4196-bcde-ae1f618e1dba_delivery_16_phase_labels.csv,manual,train,184,52.024755741258524,157,
4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_1,input/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_1.mp4,output/features/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_1_features.csv,output/keypoints/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_1_keypoints.csv,output/training/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_1_phase_labels.csv,manual,test,135,27.55751923356075,85,
4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_5,input/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_5.mp4,output/features/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_5_features.csv,output/keypoints/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_5_keypoints.csv,output/training/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_5_phase_labels.csv,manual,test,146,30.00794731024655,91,
4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_7,input/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_7.mp4,output/features/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_7_features.csv,output/keypoints/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_7_keypoints.csv,output/training/4cf6dde3-f462-4d7c-874f-cac17c62beaf_delivery_7_phase_labels.csv,manual,train,143,29.79911644577811,89,
4f1c3ef4-bef8-472e-87ff-a9a418067ac8_delivery_1,input/4f1c3ef4-bef8-472e-87ff-a9a418067ac8_delivery_1.mp4,output/features/4f1c3ef4-bef8-472e-87ff-a9a418067ac8_delivery_1_features.csv,output/keypoints/4f1c3ef4-bef8-472e-87ff-a9a418067ac8_delivery_1_keypoints.csv,output/training/4f1c3ef4-bef8-472e-87ff-a9a418067ac8_delivery_1_phase_labels.csv,manual,train,171,27.88402131433572,171,
57611182-24f2-4793-9bb8-aa9687f4096b_delivery_1,input/57611182-24f2-4793-9bb8-aa9687f4096b_delivery_1.mp4,output/features/57611182-24f2-4793-9bb8-aa9687f4096b_delivery_1_features.csv,output/keypoints/57611182-24f2-4793-9bb8-aa9687f4096b_delivery_1_keypoints.csv,output/training/57611182-24f2-4793-9bb8-aa9687f4096b_delivery_1_phase_labels.csv,manual,train,221,29.98837554673377,221,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_10,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_10.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_10_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_10_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_10_phase_labels.csv,manual,test,233,60.00772631669314,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_19,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_19.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_19_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_19_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_19_phase_labels.csv,manual,train,235,60.00919289763538,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_23.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_23_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_23_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_23_phase_labels.csv,manual,test,232,60.00931178976048,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_24,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_24.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_24_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_24_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_24_phase_labels.csv,manual,train,235,60.00919289763538,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_2,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_2.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_2_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_2_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_2_phase_labels.csv,manual,train,194,60.00927978553385,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_30,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_30.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_30_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_30_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_30_phase_labels.csv,manual,train,204,60.00882482718047,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_32,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_32.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_32_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_32_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_32_phase_labels.csv,manual,train,209,60.01033670871538,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_3,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_3.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_3_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_3_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_3_phase_labels.csv,manual,train,222,60.00973130777964,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_4,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_4.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_4_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_4_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_4_phase_labels.csv,manual,test,206,60.00873913676749,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_5,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_5.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_5_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_5_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_5_phase_labels.csv,manual,test,233,60.009271818821794,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_6.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_6_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_6_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_6_phase_labels.csv,manual,train,228,60.00947518029162,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_7,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_7.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_7_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_7_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_7_phase_labels.csv,manual,train,228,60.011054667965155,181,
5a6ce153-df78-40af-93e5-405f760e711d_delivery_8,input/5a6ce153-df78-40af-93e5-405f760e711d_delivery_8.mp4,output/features/5a6ce153-df78-40af-93e5-405f760e711d_delivery_8_features.csv,output/keypoints/5a6ce153-df78-40af-93e5-405f760e711d_delivery_8_keypoints.csv,output/training/5a6ce153-df78-40af-93e5-405f760e711d_delivery_8_phase_labels.csv,manual,train,192,60.01125210977058,181,
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,input/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22.mp4,output/features/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22_features.csv,output/keypoints/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22_keypoints.csv,output/training/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22_phase_labels.csv,manual,train,202,60.00891221468535,181,
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_23,input/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_23.mp4,output/features/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_23_features.csv,output/keypoints/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_23_keypoints.csv,output/training/5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_23_phase_labels.csv,manual,train,209,60.01033670871538,181,
65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_4,input/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_4.mp4,output/features/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_4_features.csv,output/keypoints/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_4_keypoints.csv,output/training/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_4_phase_labels.csv,manual,excluded_too_short,70,29.909275198564355,70,
65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_5,input/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_5.mp4,output/features/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_5_features.csv,output/keypoints/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_5_keypoints.csv,output/training/65dbcf5a-1b7f-480e-9cb9-efaeba6f61a2_delivery_5_phase_labels.csv,manual,excluded_too_short,49,29.896683569704695,49,
69fd62f4-beea-4c5a-b558-977b47e4ef47_delivery_1,input/69fd62f4-beea-4c5a-b558-977b47e4ef47_delivery_1.mp4,output/features/69fd62f4-beea-4c5a-b558-977b47e4ef47_delivery_1_features.csv,output/keypoints/69fd62f4-beea-4c5a-b558-977b47e4ef47_delivery_1_keypoints.csv,output/training/69fd62f4-beea-4c5a-b558-977b47e4ef47_delivery_1_phase_labels.csv,manual,excluded_too_short,78,33.1474494879144,78,
6a8973e9-f387-4afc-a16d-e5c5db2892ec_delivery_12,input/6a8973e9-f387-4afc-a16d-e5c5db2892ec_delivery_12.mp4,output/features/6a8973e9-f387-4afc-a16d-e5c5db2892ec_delivery_12_features.csv,output/keypoints/6a8973e9-f387-4afc-a16d-e5c5db2892ec_delivery_12_keypoints.csv,output/training/6a8973e9-f387-4afc-a16d-e5c5db2892ec_delivery_12_phase_labels.csv,manual,train,206,60.03399983809601,181,
6c4a2070-b534-47fc-ab1a-2ed0c8a6b73e_delivery_3,input/6c4a2070-b534-47fc-ab1a-2ed0c8a6b73e_delivery_3.mp4,output/features/6c4a2070-b534-47fc-ab1a-2ed0c8a6b73e_delivery_3_features.csv,output/keypoints/6c4a2070-b534-47fc-ab1a-2ed0c8a6b73e_delivery_3_keypoints.csv,output/training/6c4a2070-b534-47fc-ab1a-2ed0c8a6b73e_delivery_3_phase_labels.csv,manual,train,207,60.038285283369106,180,
71b3801d-294d-45ab-b431-ffee076bddbd_delivery_4,input/71b3801d-294d-45ab-b431-ffee076bddbd_delivery_4.mp4,output/features/71b3801d-294d-45ab-b431-ffee076bddbd_delivery_4_features.csv,output/keypoints/71b3801d-294d-45ab-b431-ffee076bddbd_delivery_4_keypoints.csv,output/training/71b3801d-294d-45ab-b431-ffee076bddbd_delivery_4_phase_labels.csv,manual,test,231,58.21279169396704,175,
77417906-e1c4-4717-9419-5bf7bda6f076_delivery_1,input/77417906-e1c4-4717-9419-5bf7bda6f076_delivery_1.mp4,output/features/77417906-e1c4-4717-9419-5bf7bda6f076_delivery_1_features.csv,output/keypoints/77417906-e1c4-4717-9419-5bf7bda6f076_delivery_1_keypoints.csv,output/training/77417906-e1c4-4717-9419-5bf7bda6f076_delivery_1_phase_labels.csv,manual,train,80,29.808727332946923,80,
89364d92-73c7-42d3-8ab3-f3cac42cce44_delivery_7,input/89364d92-73c7-42d3-8ab3-f3cac42cce44_delivery_7.mp4,output/features/89364d92-73c7-42d3-8ab3-f3cac42cce44_delivery_7_features.csv,output/keypoints/89364d92-73c7-42d3-8ab3-f3cac42cce44_delivery_7_keypoints.csv,output/training/89364d92-73c7-42d3-8ab3-f3cac42cce44_delivery_7_phase_labels.csv,manual,train,198,60.02546534893591,182,
8a5a45f1-f089-4401-9911-ceb005ec8671_delivery_1,input/8a5a45f1-f089-4401-9911-ceb005ec8671_delivery_1.mp4,output/features/8a5a45f1-f089-4401-9911-ceb005ec8671_delivery_1_features.csv,output/keypoints/8a5a45f1-f089-4401-9911-ceb005ec8671_delivery_1_keypoints.csv,output/training/8a5a45f1-f089-4401-9911-ceb005ec8671_delivery_1_phase_labels.csv,manual,train,180,27.415156858696868,180,
8c22159b-91b8-48b9-9696-ce3925b7a484_delivery_1,input/8c22159b-91b8-48b9-9696-ce3925b7a484_delivery_1.mp4,output/features/8c22159b-91b8-48b9-9696-ce3925b7a484_delivery_1_features.csv,output/keypoints/8c22159b-91b8-48b9-9696-ce3925b7a484_delivery_1_keypoints.csv,output/training/8c22159b-91b8-48b9-9696-ce3925b7a484_delivery_1_phase_labels.csv,manual,train,252,50.258717161756394,252,
970a5984-8294-4ed3-9a12-c76d7a27f97f_delivery_2,input/970a5984-8294-4ed3-9a12-c76d7a27f97f_delivery_2.mp4,output/features/970a5984-8294-4ed3-9a12-c76d7a27f97f_delivery_2_features.csv,output/keypoints/970a5984-8294-4ed3-9a12-c76d7a27f97f_delivery_2_keypoints.csv,output/training/970a5984-8294-4ed3-9a12-c76d7a27f97f_delivery_2_phase_labels.csv,manual,train,118,29.90563673380886,118,
9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_1,input/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_1.mp4,output/features/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_1_features.csv,output/keypoints/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_1_keypoints.csv,output/training/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_1_phase_labels.csv,manual,train,108,30.00815036182667,91,
9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_2,input/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_2.mp4,output/features/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_2_features.csv,output/keypoints/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_2_keypoints.csv,output/training/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_2_phase_labels.csv,manual,train,117,30.007437740978535,91,
9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_3,input/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_3.mp4,output/features/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_3_features.csv,output/keypoints/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_3_keypoints.csv,output/training/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_3_phase_labels.csv,manual,train,104,30.007117072639023,91,
9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_9,input/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_9.mp4,output/features/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_9_features.csv,output/keypoints/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_9_keypoints.csv,output/training/9d43c8ca-67d4-49a5-b3ca-7930ad933230_delivery_9_phase_labels.csv,manual,train,128,30.00765820443759,91,
